time_index,card.nic.pps.avg.t
1781841315000.0,83464
1781841330000.0,89395
1781841345000.0,78206
1781841360000.0,81021
1781841375000.0,83418
1781841390000.0,78622
1781841405000.0,72497
1781841420000.0,68817
1781841435000.0,73716
1781841450000.0,85865
1781841465000.0,82235
1781841480000.0,75613
1781841495000.0,76215
1781841510000.0,83034
1781841525000.0,81544
1781841540000.0,75983
1781841555000.0,68224
1781841570000.0,75435
1781841585000.0,82582
1781841600000.0,82603
1781841615000.0,79687
1781841630000.0,85811
1781841645000.0,85035
1781841660000.0,79430
1781841675000.0,75892
1781841690000.0,79827
1781841705000.0,81396
1781841720000.0,74582
1781841735000.0,84432
1781841750000.0,85678
1781841765000.0,69783
1781841780000.0,79649
1781841795000.0,71980
1781841810000.0,84012
1781841825000.0,80722
1781841840000.0,78613
1781841855000.0,77803
1781841870000.0,77339
1781841885000.0,77596
1781841900000.0,80021
1781841915000.0,78578
1781841930000.0,85247
1781841945000.0,89584
1781841960000.0,98896
1781841975000.0,100680
1781841990000.0,101709
1781842005000.0,88090
1781842020000.0,89506
1781842035000.0,85186
1781842050000.0,87174
1781842065000.0,91253
1781842080000.0,96282
1781842095000.0,95013
1781842110000.0,88469
1781842125000.0,89200
1781842140000.0,88612
1781842155000.0,94036
1781842170000.0,84261
1781842185000.0,91118
1781842200000.0,87270
1781842215000.0,94838
1781842230000.0,101665
1781842245000.0,92439
1781842260000.0,82375
1781842275000.0,91978
1781842290000.0,88990
1781842305000.0,92370
1781842320000.0,93723
1781842335000.0,88243
1781842350000.0,94236
1781842365000.0,83756
1781842380000.0,96854
1781842395000.0,96745
1781842410000.0,94159
1781842425000.0,92747
1781842440000.0,95356
1781842455000.0,86504
1781842470000.0,81446
1781842485000.0,86185
1781842500000.0,86165
1781842515000.0,92730
1781842530000.0,95390
1781842545000.0,108659
1781842560000.0,103247
1781842575000.0,106774
1781842590000.0,101388
1781842605000.0,104113
1781842620000.0,100755
1781842635000.0,108262
1781842650000.0,99559
1781842665000.0,94112
1781842680000.0,101035
1781842695000.0,92552
1781842710000.0,106786
1781842725000.0,119390
1781842740000.0,106751
1781842755000.0,98622
1781842770000.0,94923
1781842785000.0,95558
1781842800000.0,117360
1781842815000.0,105562
1781842830000.0,107872
1781842845000.0,106982
1781842860000.0,102967
1781842875000.0,105963
1781842890000.0,106128
1781842905000.0,109431
1781842920000.0,103670
1781842935000.0,112520
1781842950000.0,110492
1781842965000.0,103298
1781842980000.0,99635
1781842995000.0,104520
1781843010000.0,87369
1781843025000.0,103016
1781843040000.0,107129
1781843055000.0,103246
1781843070000.0,107082
1781843085000.0,123078
1781843100000.0,102558
1781843115000.0,96311
1781843130000.0,110739
1781843145000.0,112899
1781843160000.0,103544
1781843175000.0,104702
1781843190000.0,113765
1781843205000.0,99120
1781843220000.0,117402
1781843235000.0,112288
1781843250000.0,113678
1781843265000.0,111434
1781843280000.0,110724
1781843295000.0,122183
1781843310000.0,105443
1781843325000.0,114618
1781843340000.0,109906
1781843355000.0,114816
1781843370000.0,125897
1781843385000.0,108626
1781843400000.0,102594
1781843415000.0,108734
1781843430000.0,107317
1781843445000.0,94028
1781843460000.0,104530
1781843475000.0,98039
1781843490000.0,102334
1781843505000.0,101004
1781843520000.0,110481
1781843535000.0,108718
1781843550000.0,112140
1781843565000.0,95284
1781843580000.0,88017
1781843595000.0,92058
1781843610000.0,102237
1781843625000.0,106377
1781843640000.0,90165
1781843655000.0,99898
1781843670000.0,103859
1781843685000.0,97834
1781843700000.0,103523
1781843715000.0,120652
1781843730000.0,101138
1781843745000.0,101322
1781843760000.0,96282
1781843775000.0,87948
1781843790000.0,87441
1781843805000.0,90322
1781843820000.0,97308
1781843835000.0,99555
1781843850000.0,99322
1781843865000.0,99920
1781843880000.0,105049
1781843895000.0,102154
1781843910000.0,85287
1781843925000.0,94227
1781843940000.0,90059
1781843955000.0,97020
1781843970000.0,99164
1781843985000.0,99926
1781844000000.0,102994
1781844015000.0,100080
1781844030000.0,99709
1781844045000.0,103240
1781844060000.0,94098
1781844075000.0,94596
1781844090000.0,85245
1781844105000.0,89582
1781844120000.0,101415
1781844135000.0,100960
1781844150000.0,114601
1781844165000.0,95243
1781844180000.0,101432
1781844195000.0,118031
1781844210000.0,98629
1781844225000.0,99201
1781844240000.0,105285
1781844255000.0,99048
1781844270000.0,97153
1781844285000.0,96604
1781844300000.0,100816
1781844315000.0,96461
1781844330000.0,95134
1781844345000.0,102448
1781844360000.0,97733
1781844375000.0,99143
1781844390000.0,93454
1781844405000.0,95350
1781844420000.0,105452
1781844435000.0,96157
1781844450000.0,91227
1781844465000.0,95726
1781844480000.0,84310
1781844495000.0,84275
1781844510000.0,77716
1781844525000.0,78169
1781844540000.0,81911
1781844555000.0,110710
1781844570000.0,104104
1781844585000.0,102666
1781844600000.0,100941
1781844615000.0,100057
1781844630000.0,97938
1781844645000.0,91492
1781844660000.0,92806
1781844675000.0,98859
1781844690000.0,78977
1781844705000.0,80694
1781844720000.0,90723
1781844735000.0,88442
1781844750000.0,94424
1781844765000.0,84360
1781844780000.0,84416
1781844795000.0,91341
1781844810000.0,97338
1781844825000.0,96504
1781844840000.0,97080
1781844855000.0,112300
1781844870000.0,96604
1781844885000.0,87043
1781844900000.0,84017
1781844915000.0,88381
1781844930000.0,79046
1781844945000.0,78092
1781844960000.0,89311
1781844975000.0,92561
1781844990000.0,95528
1781845005000.0,90138
1781845020000.0,88682
1781845035000.0,94502
1781845050000.0,90756
1781845065000.0,89006
1781845080000.0,81205
1781845095000.0,81653
1781845110000.0,81220
1781845125000.0,88338
1781845140000.0,90314
1781845155000.0,84466
1781845170000.0,88132
1781845185000.0,78640
1781845200000.0,90823
1781845215000.0,94187
1781845230000.0,93190
1781845245000.0,82383
1781845260000.0,95027
1781845275000.0,96904
1781845290000.0,97322
1781845305000.0,92845
1781845320000.0,90658
1781845335000.0,101845
1781845350000.0,100335
1781845365000.0,102122
1781845380000.0,95276
1781845395000.0,98770
1781845410000.0,111526
1781845425000.0,106533
1781845440000.0,100886
1781845455000.0,92773
1781845470000.0,103592
1781845485000.0,102078
1781845500000.0,104423
1781845515000.0,105768
1781845530000.0,98515
1781845545000.0,91826
1781845560000.0,108734
1781845575000.0,95075
1781845590000.0,89231
1781845605000.0,89056
1781845620000.0,87728
1781845635000.0,95322
1781845650000.0,100610
1781845665000.0,89576
1781845680000.0,86570
1781845695000.0,87768
1781845710000.0,92580
1781845725000.0,98093
1781845740000.0,86806
1781845755000.0,90960
1781845770000.0,97165
1781845785000.0,97116
1781845800000.0,100411
1781845815000.0,100113
1781845830000.0,105473
1781845845000.0,102204
1781845860000.0,113197
1781845875000.0,106422
1781845890000.0,91269
1781845905000.0,105949
1781845920000.0,108433
1781845935000.0,96909
1781845950000.0,93418
1781845965000.0,88077
1781845980000.0,76936
1781845995000.0,97986
1781846010000.0,107259
1781846025000.0,97520
1781846040000.0,87740
1781846055000.0,90754
1781846070000.0,88829
1781846085000.0,94370
1781846100000.0,102816
1781846115000.0,75154
1781846130000.0,94594
1781846145000.0,87222
1781846160000.0,94915
1781846175000.0,95728
1781846190000.0,92746
1781846205000.0,116295
1781846220000.0,98630
1781846235000.0,107179
1781846250000.0,104958
1781846265000.0,103390
1781846280000.0,113790
1781846295000.0,99302
1781846310000.0,102478
1781846325000.0,92199
1781846340000.0,97673
1781846355000.0,96215
1781846370000.0,92793
1781846385000.0,88260
1781846400000.0,101538
1781846415000.0,114522
1781846430000.0,124231
1781846445000.0,105167
1781846460000.0,110052
1781846475000.0,105910
1781846490000.0,114074
1781846505000.0,102308
1781846520000.0,87118
1781846535000.0,91637
1781846550000.0,100178
1781846565000.0,106756
1781846580000.0,89048
1781846595000.0,100008
1781846610000.0,93801
1781846625000.0,111484
1781846640000.0,110006
1781846655000.0,103281
1781846670000.0,102601
1781846685000.0,112418
1781846700000.0,106658
1781846715000.0,109694
1781846730000.0,118943
1781846745000.0,105483
1781846760000.0,108077
1781846775000.0,105880
1781846790000.0,107890
1781846805000.0,104505
1781846820000.0,91985
1781846835000.0,105807
1781846850000.0,105115
1781846865000.0,105068
1781846880000.0,116681
1781846895000.0,101067
1781846910000.0,113344
1781846925000.0,99620
1781846940000.0,95906
1781846955000.0,108178
1781846970000.0,98623
1781846985000.0,110565
1781847000000.0,111095
1781847015000.0,101531
1781847030000.0,99877
1781847045000.0,110866
1781847060000.0,112477
1781847075000.0,107816
1781847090000.0,114465
1781847105000.0,105969
1781847120000.0,119663
1781847135000.0,115819
1781847150000.0,110369
1781847165000.0,111833
1781847180000.0,116926
1781847195000.0,107923
1781847210000.0,105862
1781847225000.0,106552
1781847240000.0,113837
1781847255000.0,108191
1781847270000.0,106228
1781847285000.0,112983
1781847300000.0,117818
1781847315000.0,99311
1781847330000.0,108654
1781847345000.0,118972
1781847360000.0,114261
1781847375000.0,123088
1781847390000.0,116701
